Marque_voiture,Modele,Kilometrage,Couleur,TypeBoite,Annee,Cylindre,Puissance,Carburant,Prix,Age
Volkswagen,Tiguan,180,Noir,Manuelle,2013,1.4,9,Essence,38000,11
Hyundai,Grand i10,86000,Bleu,Automatique,2020,1.2,5,Essence,40000,4
Fiat,Punto,20888,Noir,Manuelle,2007,4.0,5,Essence,18500,17
Renault,Megane Estate,110000,Bleu,Manuelle,2020,1.5,6,Diesel,53000,4
Hyundai,Grand i10,111000,Gris,Manuelle,2020,1.2,5,Essence,37000,4
Kia,Cerato,140000,Blanc,Manuelle,2015,1.4,6,Essence,43000,9
Chevrolet,Aveo,62000,Blanc,Manuelle,2022,1.2,5,Essence,42000,2
Renault,Megane Estate,131000,Blanc,Manuelle,2018,1.5,6,Diesel,59000,6
Kia,Rio,119000,Gris,Manuelle,2018,1.2,5,Essence,48800,6
Mercedes-Benz,Classe C,280000,Marron,Automatique,2009,1.6,9,Essence,44000,15
Mercedes-Benz,Classe E,175000,Noir,Automatique,2011,2.5,12,Essence,64000,13
Toyota,Hilux,3000,Blanc,Automatique,2022,2.8,9,Diesel,250000,2
Ssangyong,Actyon,215000,Bleu,Automatique,2013,2.2,7,Diesel,45000,11
Infiniti,FX35,320000,Gris,Automatique,2008,3.5,20,Essence,30000,16
BMW,Serie 6,163000,Noir,Automatique,2005,4.0,24,Essence,68000,19
Kia,Rio,65000,Gris,Manuelle,2022,1.2,5,Essence,67000,2
Kia,Sportage,110000,Bleu,Automatique,2020,1.6,8,Essence,95000,4
Mercedes-Benz,Classe ML,0,Noir,Automatique,2008,3.2,15,Diesel,59000,16
Volkswagen,Amarok,214000,Noir,Automatique,2014,2.0,7,Diesel,80000,10
Mazda,2,155000,Rouge,Manuelle,2017,1.5,6,Essence,36000,7
Mercedes-Benz,Classe C,190000,Blanc,Automatique,2014,1.6,8,Essence,110000,10
Kia,Rio,24000,Bleu,Manuelle,2021,1.2,5,Essence,53000,3
Renault,Symbol,215000,Noir,Manuelle,2011,1.2,5,Essence,24500,13
Peugeot,308,180000,Noir,Manuelle,2017,1.2,5,Essence,39500,7
Mercedes-Benz,Classe C,345000,Noir,Manuelle,2000,1.6,11,Essence,26000,24
BMW,Serie 5,220000,Gris,Automatique,2011,2.0,10,Diesel,74997,13
Citroen,C4 Cactus,210000,Noir,Manuelle,2008,1.4,6,Essence,23000,16
Renault,Symbol,1234,Noir,Manuelle,2014,1.2,5,Essence,26000,10
Skoda,Octavia,170,Noir,Automatique,2017,1.6,8,Essence,44000,7
Dacia,Dokker,105000,Gris,Manuelle,2018,1.5,5,Diesel,32800,6
Mercedes-Benz,Classe C,92000,Bleu,Automatique,2019,1.6,7,Diesel,132000,5
Kia,Sportage,130000,Gris,Automatique,2018,1.6,8,Essence,83000,6
Seat,Ibiza,240000,Gris,Manuelle,2013,1.2,5,Essence,27500,11
BMW,Serie 1,219000,Blanc,Manuelle,2013,1.6,5,Diesel,47000,11
Volkswagen,Polo,204000,Gris,Manuelle,2015,1.0,4,Essence,28500,9
Kia,Picanto,96000,Blanc,Automatique,2019,1.2,5,Essence,39000,5
Kia,Rio,120,Rouge,Manuelle,2014,1.2,5,Essence,37000,10
Hyundai,I 10,78500,Noir,Manuelle,2020,1.2,5,Essence,39800,4
Peugeot,301,100,Gris,Manuelle,2020,1.2,5,Essence,28500,4
Citroen,C4 Picasso,87000,Gris,Manuelle,2018,1.2,5,Essence,40000,6
Fiat,Grande Punto,240000,Rouge,Manuelle,2012,1.2,5,Essence,24000,12
Renault,Clio,87000,Blanc,Manuelle,2021,1.5,5,Diesel,52000,3
Opel,Vivaro,271000,Blanc,Manuelle,2005,1.9,7,Diesel,18000,19
Volkswagen,Amarok,400000,Marron,Manuelle,2014,2.0,7,Diesel,58000,10
Volkswagen,Golf 8,103000,Noir,Manuelle,2019,1.0,6,Essence,68000,5
Volkswagen,Polo,245000,Gris,Manuelle,2008,1.2,4,Essence,20500,16
Ford,Fiesta,200,Noir,Manuelle,1992,1.4,4,Essence,8500,32
Volkswagen,Golf 6,271,Noir,Manuelle,2010,1.6,5,Diesel,33500,14
Mercedes-Benz,Classe C,152000,Gris,Automatique,2019,2.0,8,Diesel,137000,5
Volkswagen,Passat,230000,Noir,Manuelle,2013,1.6,6,Diesel,55000,11
Mercedes-Benz,Classe C,225000,Noir,Automatique,2009,1.8,9,Essence,44000,15
Toyota,Prado,240000,Gris,Manuelle,2005,3.0,9,Diesel,95000,19
Volkswagen,Golf 4,422,Blanc,Manuelle,2006,1.9,7,Diesel,16500,18
Peugeot,205,1,Blanc,Manuelle,1995,1.0,4,Essence,8000,29
Citroen,C4,185000,Gris,Manuelle,2013,1.6,5,Diesel,38000,11
Renault,Clio,130000,Blanc,Manuelle,2020,1.2,5,Diesel,42500,4
Renault,Clio,135,Bleu,Manuelle,2009,1.0,4,Essence,22000,15
Volkswagen,Golf 5,219000,Noir,Manuelle,2008,1.4,5,Essence,28500,16
Volkswagen,Golf 7,195000,Noir,Manuelle,2016,1.2,5,Essence,60000,8
Volkswagen,Polo,255,Gris,Manuelle,2002,1.2,5,Essence,15000,22
Hyundai,I 20,49,Rouge,Manuelle,2020,1.2,5,Essence,49000,4
Nissan,Juke,45000,Blanc,Manuelle,2016,1.2,5,Essence,60000,8
Kia,Sportage,24000,Noir,Automatique,2022,1.6,10,Essence,140000,2
Peugeot,106,300000,Bleu,Manuelle,1997,1.4,4,Essence,12700,27
Seat,Ibiza,120000,Gris,Manuelle,2019,1.2,5,Essence,39500,5
Citroen,Berlingo,100000,Blanc,Manuelle,2018,1.6,100,Diesel,42500,6
Renault,Clio,250,Argent,Manuelle,2007,1.2,5,Essence,22800,17
Citroen,C4,198000,Gris,Manuelle,2013,1.4,6,Essence,30000,11
Renault,Clio,170,Gris,Manuelle,2006,1.2,5,Essence,21800,18
Renault,Clio,150000,Marron,Manuelle,2014,1.2,5,Essence,36000,10
Porsche,Panamera,197000,Blanc,Automatique,2013,3.0,20,Essence,155000,11
Citroen,C15,1,Blanc,Manuelle,2000,1.4,7,Diesel,7500,24
Smart,ForTwo,101000,Blanc,Automatique,2010,1.2,5,Essence,27500,14
Volkswagen,Passat,177500,Gris,Manuelle,2010,1.6,7,Essence,35000,14
Fiat,Doblo,181,Blanc,Manuelle,2014,1.3,5,Diesel,13700,10
Volkswagen,Polo,70000,Noir,Manuelle,2021,1.0,4,Essence,46400,3
Fiat,Doblo,344,Blanc,Manuelle,2016,1.3,5,Diesel,16500,8
Dacia,Duster,273000,Noir,Manuelle,2013,1.6,7,Essence,34000,11
Renault,Clio,189,Noir,Manuelle,2008,1.2,5,Essence,21900,16
Ford,Expedition,110000,Bleu,Manuelle,2019,1.7,7,Diesel,58000,5
Kia,Rio,123000,Blanc,Manuelle,2019,1.4,5,Essence,1111,5
Ford,Fiesta,205,Marron,Manuelle,2010,1.2,5,Essence,26000,14
Mercedes-Benz,Classe A,200,Blanc,Automatique,2013,1.6,7,Diesel,68500,11
Hyundai,I 20,145000,Blanc,Manuelle,2019,1.2,5,Essence,51000,5
Ford,Ka,129000,Bleu,Manuelle,2014,1.2,4,Essence,111111,10
Kia,Rio,38400,Rouge,Manuelle,2019,1.2,5,Essence,53000,5
Seat,Ibiza,130000,Rouge,Automatique,2013,1.6,6,Essence,29800,11
Peugeot,2008,60000,Gris,Manuelle,2022,1.2,5,Essence,69500,2
Citroen,C3,61000,Gris,Manuelle,2020,1.2,5,Essence,36500,4
Volkswagen,Golf,89000,Noir,Manuelle,2019,1.0,6,Essence,74000,5
Opel,Corsa,370,Noir,Manuelle,1995,1.2,4,Essence,9500,29
Peugeot,3008,93000,Bleu,Manuelle,2019,1.4,7,Essence,78000,5
Mazda,3,175000,Gris,Manuelle,2012,1.6,6,Essence,42600,12
Mercedes-Benz,Classe C,287000,Gris,Manuelle,2001,1.8,9,Essence,24000,23
Volkswagen,Golf 7,157000,Noir,Manuelle,2013,1.2,5,Essence,47500,11
Citroen,C-Elysée,125000,Noir,Manuelle,2016,3.0,5,Essence,28000,8
Kia,Picanto,93000,Rouge,Automatique,2020,1.0,5,Essence,43000,4
Volkswagen,Golf 7,103000,Noir,Manuelle,2018,1.0,6,Essence,76000,6
Volkswagen,Golf 6,230000,Gris,Manuelle,2012,1.2,6,Essence,42500,12
Peugeot,3008,6009,Noir,Automatique,2023,1.2,7,Essence,125000,1
Chery,Tiggo,18400,Orange,Manuelle,2020,1.5,6,Essence,47000,4
Fiat,Grande Punto,184600,Bleu,Manuelle,2005,1.6,4,Essence,18000,19
Mitsubishi,Canter,135000,Beige,Manuelle,2017,1.0,4,Essence,21800,7
Citroen,C-Elysée,191000,Gris,Manuelle,2014,1.2,5,Essence,17500,10
Peugeot,106,300000,Bleu,Manuelle,1997,1.2,4,Essence,10500,27
Peugeot,207,174,Gris,Manuelle,2009,1.4,6,Essence,24000,15
Seat,Leon,152000,Noir,Manuelle,2018,1.2,6,Essence,45000,6
Fiat,Grande Punto,143000,Rouge,Manuelle,2009,1.4,5,Essence,18500,15
Peugeot,301,0,Noir,Manuelle,2017,1.0,5,Essence,23500,7
Renault,Clio,89373,Blanc,Manuelle,2019,1.5,4,Diesel,45000,5
Ford,Fiesta,213000,Gris,Manuelle,2007,1.5,5,Essence,20900,17
Volkswagen,Amarok,240000,Blanc,Manuelle,2015,2.0,7,Diesel,58500,9
Mercedes-Benz,Classe C,204223,Noir,Automatique,2009,1.6,9,Essence,43500,15
Kia,Cerato,90000,Gris,Manuelle,2014,1.6,7,Essence,42000,10
Citroen,Nemo,93000,Blanc,Manuelle,2017,1.3,5,Diesel,29500,7
Citroen,C4 Cactus,124000,Blanc,Automatique,2018,1.2,7,Essence,53000,6
Isuzu,Landwind,228000,Blanc,Manuelle,1993,1.7,10,Diesel,8000,31
Mitsubishi,Pajero,355000,Rouge,Manuelle,1993,2.5,10,Diesel,28000,31
Citroen,Jumper,373200,Blanc,Manuelle,2008,2.2,7,Diesel,29500,16
Volkswagen,Polo,200,Noir,Manuelle,1997,1.0,5,Essence,10500,27
Mercedes-Benz,Classe C,96000,Noir,Automatique,2019,1.6,8,Essence,137000,5
Land Rover,Range Rover Sport,114000,Noir,Automatique,2015,3.0,19,Diesel,255000,9
Peugeot,Partner,0,Gris,Manuelle,2004,1.9,7,Diesel,16000,20
Honda,City,10000,Blanc,Automatique,2020,1.5,6,Essence,69000,4
Audi,A4,207000,Noir,Manuelle,2013,1.8,7,Essence,44000,11
Kia,Sportage,55000,Blanc,Automatique,2019,1.6,7,Diesel,118000,5
Fiat,Punto,124000,Noir,Manuelle,2013,1.2,4,Essence,24500,11
Renault,Symbol,198600,Bleu,Manuelle,2009,1.2,5,Essence,16500,15
Isuzu,D-MAX,300000,Blanc,Manuelle,2009,1.8,10,Diesel,1111111,15
Hyundai,I 10,7000,Gris,Manuelle,2023,1.2,5,Essence,55000,1
Renault,Kadjar,153000,Bleu,Automatique,2018,1.2,7,Essence,72000,6
Ford,Focus,139000,Noir,Automatique,2017,1.0,7,Essence,47000,7
Skoda,Fabia,120000,Noir,Manuelle,2018,1.2,5,Essence,41500,6
Volkswagen,Golf 6,290,Noir,Manuelle,2010,2.0,6,Diesel,38500,14
Audi,A3,125000,Gris,Manuelle,2015,1.2,5,Essence,53500,9
Citroen,Jumpy,643,Blanc,Manuelle,1998,1.9,8,Diesel,12000,26
Hyundai,Grand i10,166000,Noir,Manuelle,2015,1.2,5,Essence,32500,9
Seat,Leon,51000,Blanc,Manuelle,2019,1.2,6,Essence,60000,5
Peugeot,Expert,180,Noir,Manuelle,2020,2.0,9,Diesel,54000,4
Mercedes-Benz,Classe E,107000,Noir,Automatique,2017,2.0,10,Essence,1111,7
Citroen,C3,179000,Bleu,Manuelle,2012,1.4,5,Essence,123000,12
Chevrolet,Spark,112,Blanc,Manuelle,2013,1.0,4,Essence,21800,11
Volkswagen,Caddy,225000,Blanc,Manuelle,2008,2.0,8,Diesel,111000,16
BMW,Serie 3,162,Noir,Manuelle,2013,1.6,7,Essence,56000,11
Seat,Ibiza,114000,Blanc,Automatique,2020,1.6,6,Essence,65000,4
Nissan,Qashqai,81000,Gris,Manuelle,2013,1.5,6,Diesel,68000,11
Citroen,C3,116,Blanc,Manuelle,2018,1.6,5,Diesel,44500,6
Volkswagen,Golf 8,73000,Noir,Manuelle,2019,1.2,5,Essence,63500,5
Peugeot,RCZ,50000,Gris,Manuelle,2022,1.9,6,Diesel,27000,2
Volkswagen,Tiguan,75000,Bleu,Manuelle,2020,1.0,6,Essence,81000,4
Volkswagen,Golf 8,235,Blanc,Manuelle,2010,1.6,5,Diesel,123000,14
Peugeot,3008,90500,Marron,Automatique,2020,1.6,6,Diesel,97500,4
Volkswagen,Polo,0,Rouge,Manuelle,2011,1.2,5,Essence,30000,13
Volkswagen,Golf,175000,Gris,Automatique,2015,1.2,6,Essence,44000,9
Seat,Ibiza,70,Rouge,Automatique,2023,1.6,6,Essence,22000,1
Renault,Clio,240000,Vert,Manuelle,2004,1.4,5,Diesel,10400,20
mini,One,170000,Noir,Manuelle,2010,1.4,5,Essence,24500,14
Chery,Tiggo,30000,Noir,Manuelle,2021,1.2,6,Essence,47000,3
Chevrolet,Tracker,65000,Gris,Manuelle,2018,1.6,8,Essence,60000,6
Peugeot,301,68000,Blanc,Manuelle,2015,1.2,5,Essence,24000,9
Fiat,Uno,298000,Gris,Manuelle,2005,1.3,5,Essence,15000,19
Audi,A1,122000,Gris,Manuelle,2012,1.2,5,Essence,56500,12
Volkswagen,Polo,326000,Noir,Manuelle,1999,1.0,4,Essence,11000,25
Volkswagen,Polo,88000,Blanc,Manuelle,2021,1.0,4,Essence,48500,3
Suzuki,Swift,104000,Blanc,Manuelle,2021,1.2,5,Essence,38800,3
Skoda,Octavia,103000,Gris,Automatique,2019,1.4,8,Essence,67000,5
Kia,Picanto,130000,Blanc,Automatique,2016,1.0,5,Essence,36000,8
Kia,Sportage,100000,Gris,Manuelle,2017,1.7,6,Diesel,90000,7
Kia,Rio,130000,Noir,Manuelle,2016,1.2,5,Essence,36500,8
BMW,Serie 1,145000,Noir,Manuelle,2014,1.6,6,Essence,47500,10
Volkswagen,Golf 8,200000,Bleu,Manuelle,2014,1.2,5,Essence,42500,10
Nissan,Qashqai,163000,Blanc,Automatique,2015,1.6,6,Essence,62000,9
Fiat,Punto,122663,Gris,Manuelle,2014,4.0,4,Essence,25000,10
Volkswagen,Passat CC,240000,Bleu,Manuelle,2009,1.6,7,Essence,31000,15
Fiat,Punto,11111111,Gris,Manuelle,1994,1.0,5,Essence,1111111,30
Volkswagen,Passat CC,320000,Gris,Manuelle,2013,2.0,7,Diesel,58000,11
Hyundai,Atos,101660,Rouge,Manuelle,2001,1.4,4,Essence,14500,23
Hyundai,I 10,93000,Blanc,Manuelle,2019,1.2,5,Essence,35000,5
Peugeot,206,135000,Noir,Manuelle,2013,1.4,5,Essence,25000,11
Mercedes-Benz,AMG GT,248000,Gris,Automatique,2010,4.0,9,Essence,12345,14
Citroen,C-Elysée,200000,Noir,Manuelle,2015,1.1,5,Essence,18800,9
BMW,Serie 4,152000,Bleu,Automatique,2014,2.0,10,Diesel,106000,10
Volkswagen,Caddy,293,Blanc,Manuelle,2012,1.6,5,Diesel,25000,12
Renault,Twingo,180000,Noir,Manuelle,2011,1.4,4,Essence,23000,13
Kia,Picanto,60000,Blanc,Manuelle,2012,1.0,4,Essence,29500,12
Citroen,Berlingo,210000,Blanc,Automatique,2017,3.0,3,Diesel,29500,7
Volkswagen,Passat CC,290000,Blanc,Manuelle,2013,4.0,7,Essence,43000,11
Volkswagen,Caddy,238000,Gris,Automatique,2012,1.6,5,Diesel,26000,12
Audi,A4,146000,Noir,Automatique,2013,1.8,7,Essence,49900,11
Porsche,Cayenne,151000,Blanc,Automatique,2009,4.0,33,Essence,109000,15
Peugeot,308,140000,Noir,Manuelle,2012,1.4,9,Essence,38000,12
Volkswagen,Polo,447000,Blanc,Manuelle,1998,1.0,5,Essence,9300,26
Citroen,C3,190000,Noir,Manuelle,2011,1.1,4,Essence,24000,13
Citroen,C-Elysée,298000,Gris,Manuelle,2012,1.2,5,Essence,20000,12
Peugeot,407 SW,230,Gris,Manuelle,2006,1.6,6,Diesel,20000,18
Volkswagen,Jetta,160000,Noir,Manuelle,2009,1.6,7,Essence,30000,15
Volkswagen,Passat,187000,Gris,Manuelle,2012,1.6,5,Diesel,45000,12
Citroen,Berlingo,142000,Blanc,Manuelle,2019,1.6,5,Diesel,34999,5
Renault,Symbol,150000,Argent,Manuelle,2018,4.0,5,Essence,35000,6
Fiat,Uno,248000,Argent,Manuelle,2005,1.3,5,Essence,16000,19
Ford,Kuga,42000,Gris,Manuelle,2021,1.0,7,Essence,69000,3
Ford,Fiesta,158000,Bleu,Manuelle,2009,1.3,5,Essence,27500,15
Peugeot,Bipper,155000,Noir,Manuelle,2014,3.0,6,Diesel,25000,10
Kia,Rio,90000,Blanc,Manuelle,2019,1.2,5,Essence,45500,5
Fiat,Uno,1999,Blanc,Manuelle,1999,1.2,4,Essence,2500,25
Peugeot,301,89000,Marron,Manuelle,2019,1.4,5,Essence,23800,5
Ssangyong,Actyon,120000,Rouge,Manuelle,2016,1.5,7,Essence,49500,8
Peugeot,106,350,Bleu,Manuelle,2000,1.1,5,Essence,10500,24
Mercedes-Benz,250,327000,Bleu,Manuelle,1992,2.5,8,Diesel,25000,32
Seat,Ibiza,129000,Blanc,Manuelle,2017,1.0,4,Essence,39000,7
Peugeot,208,17000,Blanc,Manuelle,2022,1.2,4,Essence,44000,2
Volkswagen,Golf 7,79000,Bleu,Manuelle,2019,1.0,6,Essence,77000,5
Peugeot,208,87000,Blanc,Manuelle,2015,1.2,5,Essence,29500,9
Volkswagen,Golf,80000,Gris,Manuelle,2019,1.0,6,Essence,68000,5
Seat,Leon,130000,Blanc,Manuelle,2016,1.2,5,Essence,48000,8
Ford,Fiesta,180,Gris,Automatique,2008,1.2,100,Essence,17800,16
Mercedes-Benz,Utilitaire,110000,Blanc,Manuelle,2016,2.1,6,Essence,98000,8
BMW,Serie 1,113,Gris,Manuelle,2019,1.6,6,Diesel,70000,5
Mercedes-Benz,Classe A,168000,Noir,Automatique,2014,1.6,6,Essence,62000,10
Alfa Romeo,Mito,230000,Rouge,Manuelle,2010,1.4,5,Essence,28500,14
Audi,A5,113000,Noir,Automatique,2018,1.5,8,Essence,109000,6
Fiat,500,105000,Rouge,Manuelle,2015,1.2,4,Essence,34000,9
Peugeot,508,167000,Noir,Automatique,2012,1.6,7,Essence,34000,12
Mercedes-Benz,Classe C,140000,Noir,Automatique,2003,1.8,8,Essence,42000,21
Toyota,Aygo,50000,Gris,Manuelle,2022,1.0,4,Essence,34500,2
Volkswagen,Polo,0,Bleu,Manuelle,2003,1.2,5,Essence,14000,21
Peugeot,2008,190000,Blanc,Manuelle,2017,1.2,5,Essence,48000,7
Hyundai,I 20,23000,Gris,Manuelle,2023,1.2,5,Essence,21000,1
Kia,Rio,20000,Rouge,Manuelle,2020,1.2,5,Essence,55000,4
Renault,Megane,46000,Gris,Automatique,2021,1.2,7,Essence,79500,3
Fiat,500,55000,Rouge,Automatique,2017,1.2,4,Essence,49000,7
Hyundai,I 20,215000,Gris,Manuelle,2018,1.2,5,Essence,42000,6
Chrysler,300C,232000,Multicolore,Automatique,2009,3.0,14,Diesel,75000,15
Volkswagen,Polo,300000,Blanc,Manuelle,1991,1.0,4,Essence,7800,33
Mercedes-Benz,Classe C,250,Gris,Automatique,2015,2.0,7,Diesel,117000,9
Mercedes-Benz,Classe E,128000,Noir,Automatique,2004,1.8,10,Essence,46900,20
Ford,Fusion,104000,Gris,Manuelle,2017,1.5,9,Essence,54900,7
Hyundai,H,28650,Noir,Manuelle,2022,1.5,6,Essence,103000,2
Citroen,DS5,65000,Gris,Automatique,2017,1.6,9,Essence,58000,7
Infiniti,FX35,190000,Blanc,Automatique,2008,3.5,20,Essence,52000,16
Peugeot,Partner,430000,Blanc,Manuelle,2005,2.0,8,Diesel,16000,19
BMW,Serie 5,130000,Blanc,Automatique,2016,2.0,10,Diesel,96000,8
Renault,Clio,33000,Blanc,Manuelle,2019,1.2,5,Essence,49800,5
Peugeot,Bipper,26000,Gris,Manuelle,2022,1.9,6,Essence,91500,2
Mercedes-Benz,Classe ML,200000,Noir,Automatique,2008,3.2,15,Diesel,73999,16
Hyundai,I 10,62500,Gris,Manuelle,2021,1.2,5,Essence,1234,3
BMW,X6,200000,Blanc,Automatique,2012,3.5,21,Essence,128000,12
Kia,Picanto,165,Beige,Manuelle,2013,1.2,4,Essence,27000,11
Renault,Clio,234,Jaune,Manuelle,2008,1.9,5,Diesel,13000,16
Toyota,Hilux,1000,Blanc,Manuelle,1996,2.0,10,Diesel,13000,28
mini,Cooper,1,Bleu,Manuelle,2009,1.4,5,Essence,24500,15
Nissan,Terrano,420,Bleu,Manuelle,1995,2.5,11,Diesel,14000,29
BMW,Serie 4,109000,Bleu,Automatique,2019,1.5,7,Essence,109500,5
Nissan,Qashqai,70000,Blanc,Automatique,2018,1.2,6,Essence,72000,6
Volkswagen,Golf,600,Blanc,Manuelle,2013,1.6,4,Diesel,41500,11
BMW,Serie 4,49000,Blanc,Automatique,2021,1.5,7,Essence,139500,3
Kia,Rio,13000,Gris,Manuelle,2022,1.2,5,Essence,64000,2
mini,One,144000,Rouge,Manuelle,2015,1.2,4,Essence,48500,9
Chery,Tiggo,117000,Noir,Manuelle,2019,1.5,8,Essence,46000,5
Mercedes-Benz,Classe C,199000,Rouge,Manuelle,2010,2.2,10,Diesel,49900,14
Fiat,Punto,124,Noir,Manuelle,2013,1.2,4,Essence,25000,11
Citroen,Berlingo,152000,Blanc,Manuelle,2019,1.6,5,Diesel,34500,5
Mercedes-Benz,Classe CLS,160000,Noir,Automatique,2009,3.0,15,Essence,62500,15
Volkswagen,Caddy,191,Blanc,Manuelle,2015,4.0,5,Essence,30800,9
Volkswagen,Polo,1,Jaune,Automatique,2022,1.4,6,Diesel,199000,2
Renault,19,360000,Gris,Manuelle,1997,1.9,6,Diesel,6500,27
Citroen,C4 Cactus,107000,Noir,Manuelle,2016,1.2,5,Essence,33000,8
Volkswagen,Passat,228000,Noir,Manuelle,2013,2.0,7,Diesel,58000,11
Mercedes-Benz,Classe C,240000,Noir,Automatique,2011,1.8,9,Essence,60000,13
Volkswagen,Golf 7,166000,Rouge,Manuelle,2014,1.2,5,Essence,46500,10
Mazda,BT-50,208000,Blanc,Manuelle,2011,2.5,10,Diesel,26000,13
Ford,Ranger,32000,Noir,Manuelle,2007,2.0,11,Diesel,35000,17
Mercedes-Benz,Classe C,40,Noir,Automatique,2022,1.5,9,Essence,175000,2
Chevrolet,Optra,280000,Noir,Manuelle,2005,1.4,6,Essence,13700,19
Volkswagen,Tiguan,40,Blanc,Manuelle,2020,1.2,6,Essence,98500,4
Kia,Rio,182000,Noir,Automatique,2016,1.2,5,Essence,38500,8
Mercedes-Benz,Classe C,45,Gris,Automatique,2021,1.8,7,Diesel,165000,3
Renault,Kangoo,20000,Blanc,Manuelle,2004,1.9,7,Diesel,9800,20
Mercedes-Benz,Classe E,200,Gris,Automatique,2010,2.0,12,Essence,59500,14
Mercedes-Benz,Classe CLA,80,Noir,Automatique,2020,1.6,6,Diesel,146000,4
Kia,Picanto,160,Gris,Automatique,2014,1.2,5,Essence,30800,10
Volkswagen,Golf,80000,Argent,Automatique,2019,1.0,6,Essence,71999,5
Volkswagen,Polo,130,Noir,Manuelle,2019,1.0,4,Essence,40000,5
Volkswagen,Golf,63200,Gris,Manuelle,2019,1.0,6,Essence,70999,5
Peugeot,301,159000,Noir,Manuelle,2019,1.2,5,Essence,26500,5
Citroen,Berlingo,1111,Blanc,Manuelle,2011,1.9,7,Diesel,17000,13
Mercedes-Benz,Classe CLS,150,Blanc,Automatique,2014,2.5,12,Diesel,125000,10
Hyundai,I 10,100000,Gris,Manuelle,2020,1.2,5,Essence,36500,4
Toyota,Yaris,136500,Noir,Manuelle,2015,1.3,5,Essence,36800,9
Kia,Rio,69000,Rouge,Manuelle,2020,1.2,5,Essence,55000,4
Peugeot,2008,103000,Rouge,Manuelle,2018,1.2,5,Essence,46500,6
Citroen,DS3,140000,Blanc,Manuelle,2016,1.2,5,Essence,36000,8
Hyundai,I 10,100000,Bleu,Manuelle,2020,1.2,5,Essence,35800,4
Skoda,Fabia,139000,Noir,Manuelle,2018,1.6,5,Essence,38500,6
Ford,Escort,123456,Camel,Manuelle,1987,1.6,5,Diesel,7500,37
Seat,Leon,95000,Gris,Manuelle,2018,1.2,7,Essence,58000,6
Audi,A4,260000,Noir,Automatique,2013,2.0,8,Diesel,1234,11
Citroen,C4 Cactus,132000,Blanc,Manuelle,2018,1.2,6,Essence,33500,6
Peugeot,301,38000,Gris,Manuelle,2021,1.2,5,Essence,33500,3
Audi,A3,120,Gris,Manuelle,2018,1.2,6,Essence,77000,6
Peugeot,Partner,200973,Bleu,Manuelle,2000,1.4,5,Essence,17500,24
Peugeot,404,230,Blanc,Manuelle,1998,1.0,4,Diesel,12000,26
Peugeot,508,236500,Noir,Automatique,2015,1.6,7,Essence,40500,9
Chevrolet,Aveo,123,Bleu,Manuelle,2010,1.5,5,Essence,123000,14
Volkswagen,Tiguan,163000,Noir,Manuelle,2013,2.0,11,Essence,60000,11
Kia,Sorento,250000,Marron,Manuelle,2010,2.2,12,Diesel,60000,14
Peugeot,301,217000,Argent,Manuelle,2013,1.2,5,Essence,18700,11
Seat,Altea,151000,Blanc,Automatique,2017,1.4,8,Essence,85000,7
Peugeot,508,105000,Noir,Automatique,2018,1.6,9,Essence,45000,6
Nissan,Patrol,354000,Gris,Manuelle,2006,3.0,15,Diesel,56000,18
Volkswagen,Passat,250000,Noir,Manuelle,2003,1.6,7,Essence,28300,21
Volkswagen,Golf 8,153000,Gris,Manuelle,2016,1.2,5,Essence,57500,8
Suzuki,Vitara,90000,Bleu,Manuelle,2000,1.6,9,Essence,32000,24
Dacia,Duster,184000,Noir,Manuelle,2012,1.5,5,Diesel,50000,12
Kia,Picanto,205000,Rouge,Automatique,2012,1.2,5,Essence,28500,12
Fiat,Fiorino,76000,Blanc,Manuelle,2021,1.3,5,Diesel,7000,3
Peugeot,Partner,300,Gris,Manuelle,2008,1.4,6,Essence,26000,16
Dacia,Sandero,229,Rouge,Manuelle,2014,1.4,5,Essence,21500,10
Volkswagen,Golf 5,230,Noir,Manuelle,2010,1.9,5,Diesel,32000,14
Seat,Ibiza,205,Noir,Manuelle,2012,1.2,5,Essence,28900,12
Volkswagen,Passat,310,Gris,Manuelle,2005,1.6,6,Diesel,23500,19
Isuzu,D-MAX,120000,Noir,Manuelle,2020,2.0,9,Diesel,52000,4
Peugeot,205,350,Blanc,Manuelle,1992,1.2,4,Essence,9500,32
Renault,Clio,160000,Blanc,Manuelle,2019,1.5,4,Diesel,49500,5
lancia,Ypsilon,74500,Gris,Manuelle,2012,1.0,4,Essence,30000,12
Peugeot,3008,159,Blanc,Manuelle,2014,1.4,7,Essence,37500,10
Skoda,Octavia,170,Noir,Automatique,2017,1.6,8,Essence,43000,7
Iveco,Daily,285500,Blanc,Manuelle,2008,4.0,10,Diesel,10000,16
Isuzu,Trooper,6850,Blanc,Manuelle,2001,1.4,10,Diesel,32000,23
Ford,Fiesta,107000,Noir,Manuelle,2017,1.4,5,Essence,35800,7
BMW,Serie 3,200000,Gris,Automatique,2004,2.0,9,Diesel,26500,20
Volkswagen,Caddy,155000,Blanc,Manuelle,2017,1.6,5,Diesel,31500,7
Mercedes-Benz,Classe C,199000,Noir,Automatique,2009,1.6,9,Essence,58000,15
Chevrolet,Aveo,181000,Gris,Manuelle,2011,1.2,5,Essence,22000,13
